"","player_name","player_url.x","Season","Age.x","Squad.x","Country.x","Comp","MP","Starts_Time","Min_Time","Mins_Per_90_Time","Gls","Ast.x","G+A","G_minus_PK","PK","PKatt","CrdY.x","CrdR.x","xG_Expected.x","npxG_Expected.x","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","xG_Per_Minutes","xAG_Per_Minutes","xG+xAG_Per_Minutes","npxG_Per_Minutes","npxG+xAG_Per_Minutes","player_url.y","Age.y","Squad.y","Country.y","Mins_Per_90.x","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected.y","npxG_Expected.y","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","player_url.x.x","Age.x.x","Squad.x.x","Country.x.x","Mins_Per_90.y","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast.y","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","player_url.y.y","Age.y.y","Squad.y.y","Country.y.y","Mins_Per_90.x.x","SCA_SCA","SCA90_SCA","PassLive_SCA_Types","PassDead_SCA_Types","TO_SCA_Types","Sh_SCA_Types","Fld_SCA_Types","Def_SCA_Types","GCA_GCA","GCA90_GCA","PassLive_GCA_Types","PassDead_GCA_Types","TO_GCA_Types","Sh_GCA_Types","Fld_GCA_Types","Def_GCA_Types","player_url.x.x.x","Age.x.x.x","Squad.x.x.x","Country.x.x.x","Mins_Per_90.y.y","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take_Ons","Succ_Take_Ons","Succ_percent_Take_Ons","Tkld_Take_Ons","Tkld_percent_Take_Ons","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","player_url.y.y.y","Age.y.y.y","Squad.y.y.y","Country.y.y.y","Mins_Per_90","CrdY.y","CrdR.y","2CrdY","Fls","Fld","Off","Crs","Int","TklW","PKwon","PKcon","OG","Recov","Won_Aerial_Duels","Lost_Aerial_Duels","Won_percent_Aerial_Duels"
"48","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2020-2021",35,"Juventus","ITA","1. Serie A",33,31,2802,31.1,29,2,31,23,6,8,3,0,27.7,21.4,3.8,25.2,154,117,277,0.93,0.06,1,0.74,0.8,0.89,0.12,1.01,0.69,0.81,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",31.1,29,160,61,38.1,5.14,1.96,0.14,0.38,18.5,17,6,8,27.7,21.4,0.13,1.3,1.6,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",31.1,838,1078,77.7,11323,2590,519,602,86.2,231,288,80.2,36,63,57.1,2,3.8,3.2,-1.8,36,73,32,7,117,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",31.1,122,3.92,66,2,22,19,12,1,16,0.51,7,0,3,5,1,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",31.1,1442,20,61,589,805,197,1434,95,58,61.1,37,38.9,831,6215,3604,154,124,67,62,32,1167,277,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",31.1,3,0,0,17,43,31,64,5,3,1,0,0,71,21,23,47.7
"49","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2020-2021",35,"Juventus","ITA","Supercoppa",1,1,90,1,1,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",1,1,6,1,16.7,6,1,0.17,1,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",1,1,0,0,2,2,3,1,0,1,NA,NA,0,NA,NA,NA,NA
"50","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2021-2022",36,"Manchester Utd","","1. Champions Lg",7,7,610,6.8,6,0,6,6,0,0,1,0,2.9,2.9,0.5,3.4,17,19,56,0.89,0,0.89,0.89,0.89,0.43,0.07,0.5,0.43,0.5,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","",6.8,6,22,12,54.5,3.25,1.77,0.27,0.5,16.7,4,0,0,2.9,2.9,0.13,3.1,3.1,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","",6.8,179,209,85.6,2390,551,113,123,91.9,45,51,88.2,8,11,72.7,0,0.5,0.9,-0.5,9,13,9,2,19,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","",6.8,20,2.95,16,1,1,1,1,0,2,0.3,2,0,0,0,0,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","",6.8,277,7,16,124,140,29,277,15,9,60,6,40,136,760,389,17,10,7,16,3,226,56,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","",6.8,1,0,0,4,11,2,3,0,1,0,0,0,17,8,17,32
"51","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2021-2022",36,"Manchester Utd","ENG","FA Cup",1,1,120,1.3,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","ENG",1.3,0,10,3,30,7.5,2.25,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","ENG",1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","ENG",1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","ENG",1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","ENG",1.3,0,0,0,1,0,1,1,0,1,NA,NA,0,NA,NA,NA,NA
"52","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2021-2022",36,"Manchester Utd","ENG","1. Premier League",30,27,2456,27.3,18,3,21,15,3,3,8,0,17.7,15.4,2.9,18.2,67,64,192,0.66,0.11,0.77,0.55,0.66,0.65,0.11,0.75,0.56,0.67,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","ENG",27.3,18,107,39,36.4,3.92,1.43,0.14,0.38,15.5,8,3,3,17.7,15.4,0.15,0.3,-0.4,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","ENG",27.3,726,904,80.3,8929,1337,469,541,86.7,174,218,79.8,20,29,69,3,2.9,2,0.1,26,46,16,0,64,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","ENG",27.3,82,3,62,0,9,6,5,0,9,0.33,4,0,2,1,2,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","ENG",27.3,1168,30,102,500,573,170,1165,32,20,62.5,12,37.5,631,3252,1744,67,40,37,50,30,952,192,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Manchester Utd","ENG",27.3,8,0,0,16,18,33,15,2,6,2,0,0,52,42,68,38.2
"53","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2021-2022",36,"Juventus","ITA","1. Serie A",1,0,31,0.3,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,1,2,3,0,0,0,0,0,0.44,0.17,0.61,0.44,0.61,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Juventus","ITA",0.3,0,1,0,0,2.9,0,0,NA,11.1,0,0,0,0.2,0.2,0.15,-0.2,-0.2,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Juventus","ITA",0.3,8,13,61.5,105,16,6,8,75,1,2,50,1,1,100,0,0.1,0,-0.1,1,0,0,0,2,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Juventus","ITA",0.3,2,5.81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Juventus","ITA",0.3,15,0,1,8,7,2,15,1,1,100,0,0,7,49,23,1,2,0,0,0,11,3,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",36,"Juventus","ITA",0.3,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,NA
"54","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2022-2023",37,"Manchester Utd","","2. Europa Lg",6,6,530,5.9,2,2,4,1,1,1,1,0,4.8,4,1.7,5.7,8,23,55,0.34,0.34,0.68,0.17,0.51,0.81,0.29,1.1,0.68,0.97,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Manchester Utd","",5.9,2,30,6,20,5.09,1.02,0.03,0.17,15.5,3,1,1,4.8,4,0.14,-2.8,-3,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Manchester Utd","",5.9,149,178,83.7,1885,317,101,116,87.1,33,39,84.6,7,9,77.8,2,1.7,0.6,0.3,6,12,7,0,23,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Manchester Utd","",5.9,16,2.72,11,0,0,3,2,0,3,0.51,1,0,0,2,0,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Manchester Utd","",5.9,244,3,10,79,155,41,243,11,2,18.2,7,63.6,147,499,257,8,5,6,13,4,211,55,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Manchester Utd","",5.9,1,0,0,6,7,5,5,0,1,0,0,0,7,10,12,45.5
"55","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2022-2023",37,"Manchester Utd","ENG","1. Premier League",10,4,525,5.8,1,0,1,1,0,0,2,0,1.9,1.9,0.4,2.3,9,12,33,0.17,0,0.17,0.17,0.17,0.32,0.07,0.4,0.32,0.4,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Manchester Utd","ENG",5.8,1,25,6,24,4.29,1.03,0.04,0.17,17.7,1,0,0,1.9,1.9,0.08,-0.9,-0.9,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Manchester Utd","ENG",5.8,121,162,74.7,1412,258,85,97,87.6,27,39,69.2,1,5,20,0,0.4,0.2,-0.4,6,7,1,0,12,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Manchester Utd","ENG",5.8,10,1.71,9,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Manchester Utd","ENG",5.8,220,8,25,91,106,32,220,9,4,44.4,3,33.3,94,477,288,9,6,3,7,3,167,33,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Manchester Utd","ENG",5.8,2,0,0,7,5,8,3,1,2,0,0,0,12,15,8,65.2
"56","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2022-2023",37,"Al-Nassr","KSA","1. Pro League",16,16,1433,15.9,14,2,16,9,5,5,3,0,NA,NA,NA,NA,NA,NA,NA,0.88,0.13,1,0.57,0.69,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Al-Nassr","KSA",15.9,14,80,33,41.3,5.02,2.07,0.11,0.27,NA,NA,5,5,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Al-Nassr","KSA",15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Al-Nassr","KSA",15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Al-Nassr","KSA",15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",37,"Al-Nassr","KSA",15.9,3,0,0,12,22,27,11,4,1,NA,NA,0,NA,NA,NA,NA
"57","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2023-2024",38,"Al-Nassr","KSA","1. Pro League",31,30,2645,29.4,35,11,46,27,8,8,2,0,NA,NA,NA,NA,NA,NA,NA,1.19,0.37,1.57,0.92,1.29,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",38,"Al-Nassr","KSA",29.4,35,181,72,39.8,6.16,2.45,0.15,0.38,NA,NA,8,8,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",38,"Al-Nassr","KSA",29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",38,"Al-Nassr","KSA",29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",38,"Al-Nassr","KSA",29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",38,"Al-Nassr","KSA",29.4,2,0,0,16,29,63,37,1,5,NA,NA,0,NA,NA,NA,NA
"58","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2024-2025",39,"Al-Nassr","KSA","1. Saudi Professional League",9,9,802,8.9,6,2,8,2,4,4,1,0,NA,NA,NA,NA,NA,NA,NA,0.67,0.22,0.9,0.22,0.45,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",39,"Al-Nassr","KSA",8.9,6,32,13,40.6,3.59,1.46,0.06,0.15,NA,NA,4,4,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",39,"Al-Nassr","KSA",8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",39,"Al-Nassr","KSA",8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",39,"Al-Nassr","KSA",8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",39,"Al-Nassr","KSA",8.9,1,0,0,6,12,13,8,1,0,NA,NA,0,NA,NA,NA,NA
"59","Lionel Messi","https://fbref.com/en/players/d70ce98e/Lionel-Messi","2004-2005",17,"Barcelona","","1. Champions Lg",1,1,90,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",17,"Barcelona","",1,0,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",17,"Barcelona","",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",17,"Barcelona","",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",17,"Barcelona","",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",17,"Barcelona","",1,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Lionel Messi","https://fbref.com/en/players/d70ce98e/Lionel-Messi","2004-2005",17,"Barcelona","ESP","1. La Liga",7,0,70,0.8,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1.29,0,1.29,1.29,1.29,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",17,"Barcelona","ESP",0.8,1,NA,4,NA,NA,5.14,NA,0.25,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",17,"Barcelona","ESP",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",17,"Barcelona","ESP",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",17,"Barcelona","ESP",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",17,"Barcelona","ESP",0.8,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Lionel Messi","https://fbref.com/en/players/d70ce98e/Lionel-Messi","2005-2006",18,"Barcelona","","1. Champions Lg",6,4,322,3.6,1,1,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.28,0.28,0.56,0.28,0.56,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",18,"Barcelona","",3.6,1,NA,9,NA,NA,2.52,NA,0.11,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",18,"Barcelona","",3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",18,"Barcelona","",3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",18,"Barcelona","",3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",18,"Barcelona","",3.6,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Lionel Messi","https://fbref.com/en/players/d70ce98e/Lionel-Messi","2005-2006",18,"Barcelona","ESP","1. La Liga",17,11,911,10.1,6,3,9,6,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,0.59,0.3,0.89,0.59,0.89,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",18,"Barcelona","ESP",10.1,6,NA,23,NA,NA,2.27,NA,0.26,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",18,"Barcelona","ESP",10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",18,"Barcelona","ESP",10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",18,"Barcelona","ESP",10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",18,"Barcelona","ESP",10.1,2,0,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Lionel Messi","https://fbref.com/en/players/d70ce98e/Lionel-Messi","2006-2007",19,"Barcelona","","1. Champions Lg",5,4,385,4.3,1,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.23,0,0.23,0.23,0.23,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",19,"Barcelona","",4.3,1,NA,4,NA,NA,0.94,NA,0.25,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",19,"Barcelona","",4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",19,"Barcelona","",4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",19,"Barcelona","",4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",19,"Barcelona","",4.3,1,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Lionel Messi","https://fbref.com/en/players/d70ce98e/Lionel-Messi","2006-2007",19,"Barcelona","ESP","1. La Liga",26,23,1983,22,14,3,17,14,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,0.64,0.14,0.77,0.64,0.77,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",19,"Barcelona","ESP",22,14,NA,32,NA,NA,1.45,NA,0.44,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",19,"Barcelona","ESP",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",19,"Barcelona","ESP",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",19,"Barcelona","ESP",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",19,"Barcelona","ESP",22,2,0,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Lionel Messi","https://fbref.com/en/players/d70ce98e/Lionel-Messi","2007-2008",20,"Barcelona","","1. Champions Lg",9,9,728,8.1,6,2,8,5,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,0.74,0.25,0.99,0.62,0.87,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",20,"Barcelona","",8.1,6,NA,20,NA,NA,2.47,NA,0.25,NA,NA,1,1,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",20,"Barcelona","",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",20,"Barcelona","",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",20,"Barcelona","",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",20,"Barcelona","",8.1,2,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Lionel Messi","https://fbref.com/en/players/d70ce98e/Lionel-Messi","2007-2008",20,"Barcelona","ESP","1. La Liga",27,23,1973,21.9,10,12,22,6,4,4,2,0,NA,NA,NA,NA,NA,NA,NA,0.46,0.55,1,0.27,0.82,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",20,"Barcelona","ESP",21.9,10,NA,33,NA,NA,1.51,NA,0.18,NA,NA,4,4,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",20,"Barcelona","ESP",21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",20,"Barcelona","ESP",21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",20,"Barcelona","ESP",21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/d70ce98e/Lionel-Messi",20,"Barcelona","ESP",21.9,2,0,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
